Height,Weight,Age,Gender,Muscule,Movement,TimeStamp,signal
189,70,20,1,15,14,2023-05-06T00:25:06.5062766+03:00,"[41, 35, 38, 32, 32, 44, 50, 32, 50, 29, 47, 29, 32, 35, 35, 44, 38, 35, 35, 47, 32, 41, 35, 35, 35, 41, 47, 35, 32, 35, 56, 44, 41, 32, 59, 41, 35, 35, 53, 44, 56, 71, 44, 56, 107, 89, 101, 53, 35, 38, 59, 44, 86, 44, 41, 89, 38, 50, 56, 53, 80, 53, 68, 44, 38, 47, 38, 80, 44, 53, 35, 56, 59, 65, 35, 56, 47, 35, 35, 35, 44, 38, 47, 38, 29, 41, 38, 41, 38, 29, 41, 35, 38, 20, 26, 41, 29, 38, 47, 35, 38]"
189,70,20,1,15,14,2023-05-06T00:25:11.1708761+03:00,"[47, 35, 50, 35, 29, 29, 32, 32, 32, 47, 47, 29, 44, 50, 35, 44, 35, 47, 35, 32, 38, 50, 38, 77, 47, 47, 47, 59, 44, 38, 80, 35, 41, 41, 44, 26, 35, 38, 41, 32, 44, 38, 56, 38, 38, 44, 32, 44, 35, 35, 47, 32, 38, 59, 41, 41, 47, 35, 47, 47, 41, 50, 44, 62, 38, 50, 44, 35, 41, 35, 44, 44, 44, 44, 38, 44, 35, 35, 38, 44, 50, 44, 38, 38, 44, 32, 32, 32, 59, 44, 29, 32, 35, 44, 44, 32, 35, 29, 47, 47, 41]"
189,70,20,1,15,14,2023-05-06T00:25:20.7597551+03:00,"[41, 74, 44, 26, 56, 50, 53, 41, 41, 38, 50, 38, 41, 44, 50, 41, 56, 38, 35, 62, 41, 26, 62, 53, 35, 44, 53, 35, 56, 47, 38, 35, 68, 62, 50, 50, 62, 107, 41, 44, 56, 53, 41, 98, 74, 83, 128, 44, 47, 65, 62, 38, 89, 77, 44, 74, 38, 50, 50, 38, 44, 35, 35, 62, 29, 44, 38, 44, 44, 38, 41, 35, 53, 35, 38, 44, 53, 32, 47, 41, 47, 32, 29, 38, 50, 41, 38, 62, 29, 44, 38, 32, 32, 38, 41, 35]"
189,70,20,1,15,14,2023-05-06T00:25:25.0356095+03:00,"[32, 32, 41, 74, 41, 44, 47, 44, 35, 32, 32, 47, 50, 38, 50, 41, 35, 32, 59, 50, 44, 47, 47, 56, 32, 44, 56, 44, 53, 71, 35, 56, 44, 83, 89, 80, 71, 77, 56, 50, 104, 119, 92, 101, 101, 83, 140, 71, 92, 149, 62, 44, 104, 149, 44, 71, 71, 32, 65, 44, 32, 41, 56, 71, 86, 35, 53, 41, 44, 29, 44, 50, 35, 62, 41, 44, 50, 38, 44, 41, 44, 35, 29, 50, 41, 32, 53, 35, 41, 41, 38, 32, 38, 44, 29, 35, 65, 44, 32, 38, 50, 38, 41, 32, 38, 32]"
189,70,20,1,15,14,2023-05-06T00:25:29.5161999+03:00,"[56, 38, 38, 44, 56, 32, 62, 35, 32, 41, 35, 35, 32, 35, 26, 44, 38, 38, 38, 38, 47, 38, 35, 35, 41, 47, 38, 53, 50, 35, 56, 59, 38, 26, 47, 38, 56, 50, 41, 38, 47, 41, 50, 44, 32, 38, 59, 59, 32, 38, 56, 50, 35, 59, 38, 44, 53, 41, 56, 56, 62, 59, 47, 35, 47, 41, 56, 77, 38, 35, 44, 47, 62, 47, 38, 38, 53, 35, 32, 32, 35, 44, 41, 68, 38, 38, 44, 38, 32, 32, 50, 35, 35, 35, 47, 62, 47, 35, 35, 41, 65, 44, 35, 41, 35, 53, 38, 38, 32, 32, 44, 38, 44, 41]"
189,70,20,1,15,14,2023-05-06T00:25:34.2813265+03:00,"[47, 50, 89, 41, 44, 38, 65, 56, 41, 50, 38, 44, 35, 35, 62, 53, 38, 38, 62, 53, 53, 38, 38, 38, 38, 50, 26, 41, 26, 38, 32, 62, 35, 35, 44, 41, 50, 86, 50, 47, 38, 56, 53, 53, 38, 50, 32, 53, 59, 38, 47, 41, 44, 62, 32, 38, 47, 56, 77, 32, 65, 68, 38, 107, 59, 44, 35, 65, 35, 56, 32, 53, 38, 41, 74, 41, 35, 32, 38, 44, 44, 38, 41, 26, 38, 71, 53, 32, 29, 53, 47, 59, 53, 50, 38, 59, 38, 41, 38, 26, 44, 32, 35, 32, 35, 35]"
189,70,20,1,15,14,2023-05-06T00:25:38.2475047+03:00,"[41, 47, 47, 32, 32, 62, 29, 29, 35, 38, 38, 35, 38, 44, 62, 59, 38, 65, 44, 41, 77, 44, 38, 29, 35, 32, 50, 59, 53, 32, 83, 74, 50, 89, 83, 68, 101, 44, 62, 53, 62, 44, 35, 44, 47, 44, 89, 41, 47, 68, 47, 38, 53, 44, 32, 35, 29, 47, 35, 41, 44, 29, 35, 38, 32, 35, 32, 59, 38, 32, 41, 41, 35, 38, 47, 50, 26, 47, 44, 35, 35, 35, 56, 38, 32, 29, 44, 32, 41, 29, 35, 47, 50, 44, 41]"
189,70,20,1,15,15,2023-05-06T00:25:56.5050266+03:00,"[41, 71, 59, 68, 56, 47, 44, 44, 38, 80, 62, 53, 68, 56, 83, 56, 47, 50, 59, 41, 38, 62, 53, 68, 59, 92, 41, 89, 53, 41, 113, 53, 83, 119, 134, 149, 149, 71, 149, 104, 65, 41, 137, 56, 83, 149, 98, 104, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 131, 149, 149, 149, 119, 116, 149, 149, 95, 122, 74, 98, 86, 68, 77, 44, 107, 35, 32, 116, 47, 56, 41, 26, 101, 44, 35, 80, 35, 125, 62, 41, 104, 56, 65, 53, 50, 77, 26, 95, 35, 71, 68, 53, 80, 68, 65, 86, 65, 35, 77, 23, 71]"
189,70,20,1,15,15,2023-05-06T00:26:00.325618+03:00,"[92, 65, 62, 47, 65, 59, 56, 86, 56, 68, 44, 53, 77, 95, 119, 110, 128, 56, 92, 62, 92, 86, 107, 128, 50, 86, 71, 65, 83, 101, 77, 128, 149, 113, 89, 149, 110, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 143, 149, 122, 149, 149, 110, 56, 149, 89, 56, 143, 101, 59, 98, 101, 83, 56, 107, 47, 71, 38, 65, 32, 62, 77, 35, 59, 80, 50, 50, 53, 38, 56, 62, 44, 44, 62, 41, 50, 59, 74]"
189,70,20,1,15,15,2023-05-06T00:26:21.2354561+03:00,"[44, 47, 47, 35, 53, 32, 32, 53, 53, 77, 32, 71, 26, 41, 32, 38, 56, 38, 35, 62, 98, 80, 113, 65, 149, 140, 149, 149, 134, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 119, 149, 119, 47, 122, 62, 38, 98, 65, 56, 86, 53, 44, 113, 38, 56, 41, 41, 86, 44, 47, 32, 38, 44, 29, 38, 41, 41, 32, 44, 56, 59, 50, 35, 38, 38, 53]"
189,70,20,1,15,15,2023-05-06T00:26:25.4809798+03:00,"[47, 86, 68, 50, 53, 50, 44, 35, 41, 29, 38, 47, 38, 41, 56, 47, 98, 119, 149, 113, 149, 149, 149, 149, 56, 107, 83, 149, 62, 134, 149, 143, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 125, 149, 149, 149, 149, 149, 101, 44, 149, 134, 86, 71, 80, 137, 101, 107, 101, 80, 107, 110, 35, 116, 29, 41, 62, 65, 44, 41, 56, 38, 62, 50, 35, 29, 32, 29, 38, 47, 38, 47, 35, 68, 44, 56, 56, 47, 29, 56, 38, 44, 44]"
189,70,20,1,15,15,2023-05-06T00:26:40.8607718+03:00,"[44, 56, 41, 35, 44, 50, 50, 74, 41, 59, 50, 44, 47, 80, 83, 38, 95, 26, 47, 47, 50, 41, 35, 44, 89, 56, 56, 50, 44, 62, 56, 71, 74, 41, 74, 80, 80, 149, 149, 149, 86, 149, 149, 134, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 80, 38, 38, 107, 29, 41, 50, 44, 53, 29, 38, 50, 80, 35, 32, 38, 62, 41, 38, 47, 35, 53, 62, 56, 68, 23, 86, 47, 50, 59, 41, 50, 44, 77, 47, 59, 71]"
189,70,20,1,15,15,2023-05-06T00:26:44.9362076+03:00,"[47, 62, 41, 32, 41, 38, 35, 65, 59, 38, 32, 44, 35, 29, 35, 29, 32, 29, 26, 26, 35, 26, 35, 26, 59, 32, 77, 71, 77, 53, 71, 74, 98, 98, 77, 131, 149, 47, 140, 143, 149, 119, 149, 95, 149, 143, 113, 101, 119, 107, 77, 47, 104, 74, 53, 47, 68, 38, 47, 62, 41, 47, 56, 32, 47, 38, 68, 38, 35, 65, 29, 53, 92, 32, 41, 29, 74, 41, 38, 53, 50, 29, 35, 65, 50, 38, 35, 41, 32, 38, 56, 38, 65, 38, 29, 35, 29, 56, 35]"
189,70,20,1,15,15,2023-05-06T00:26:48.5122844+03:00,"[35, 32, 38, 38, 35, 32, 44, 29, 32, 32, 35, 23, 26, 38, 35, 32, 41, 35, 32, 44, 35, 53, 86, 116, 56, 41, 59, 101, 50, 98, 65, 113, 65, 137, 149, 134, 146, 149, 149, 83, 59, 47, 50, 65, 65, 74, 47, 131, 41, 59, 71, 44, 47, 32, 35, 38, 56, 44, 50, 35, 41, 32, 47, 29, 32, 29, 56, 59, 32, 38, 47, 47, 47, 26, 47, 35, 35, 56, 32, 32]"
189,70,20,1,15,15,2023-05-06T00:26:52.0883734+03:00,"[35, 35, 32, 38, 26, 44, 35, 41, 35, 35, 32, 56, 35, 41, 32, 44, 38, 32, 35, 80, 32, 89, 134, 62, 71, 134, 149, 35, 74, 89, 104, 83, 101, 59, 113, 86, 149, 56, 119, 107, 149, 119, 149, 149, 149, 149, 83, 77, 149, 77, 41, 56, 47, 68, 50, 59, 32, 95, 32, 32, 41, 59, 32, 44, 32, 65, 62, 41, 53, 65, 56, 38, 41, 32, 44, 35, 26, 44, 35, 59, 29, 44]"
189,70,20,1,15,15,2023-05-06T00:26:57.0293143+03:00,"[47, 29, 56, 62, 47, 35, 50, 29, 59, 29, 44, 56, 35, 56, 38, 47, 44, 29, 80, 38, 38, 107, 56, 125, 53, 65, 83, 149, 149, 119, 41, 149, 149, 149, 83, 149, 134, 104, 149, 101, 143, 95, 122, 149, 140, 68, 38, 92, 125, 53, 65, 59, 41, 95, 65, 38, 62, 56, 65, 59, 44, 74, 80, 59, 56, 59, 38, 29, 50, 47, 41, 26, 38, 38, 32, 35, 38, 35, 29, 38, 29, 35, 32]"
189,70,20,1,15,15,2023-05-06T00:27:00.8916715+03:00,"[53, 41, 29, 50, 47, 44, 56, 59, 47, 47, 41, 44, 47, 41, 41, 32, 35, 68, 50, 44, 47, 50, 86, 35, 68, 38, 59, 41, 71, 95, 95, 119, 104, 101, 149, 80, 86, 71, 110, 149, 122, 110, 107, 74, 149, 131, 71, 110, 74, 107, 95, 44, 80, 65, 44, 44, 44, 47, 50, 41, 50, 50, 62, 41, 74, 50, 29, 56, 68, 50, 53, 50, 47, 56, 41, 41, 29, 59, 41, 38, 56, 44, 68, 32, 41, 38, 38, 44, 77]"
189,70,20,1,15,15,2023-05-06T00:27:08.9755161+03:00,"[29, 32, 44, 32, 47, 35, 29, 23, 35, 50, 101, 68, 59, 26, 74, 86, 59, 68, 92, 65, 71, 53, 110, 53, 140, 149, 149, 134, 149, 89, 143, 98, 149, 149, 149, 143, 149, 131, 134, 56, 149, 74, 104, 68, 71, 59, 71, 50, 47, 83, 44, 62, 50, 71, 41, 32, 71, 35, 44, 47, 35, 44, 32, 50, 41, 35, 35, 47, 32, 41, 35, 29, 32, 41, 32, 44, 41, 35, 35, 29, 38, 38, 35, 32, 41, 32]"
189,70,20,1,15,15,2023-05-06T00:27:12.5566687+03:00,"[38, 32, 32, 35, 32, 29, 32, 41, 32, 26, 38, 44, 32, 35, 38, 50, 53, 38, 65, 95, 77, 92, 89, 107, 116, 41, 92, 131, 98, 149, 98, 149, 149, 149, 149, 149, 119, 143, 149, 68, 149, 149, 149, 140, 56, 83, 131, 149, 47, 107, 50, 59, 98, 53, 53, 89, 53, 65, 68, 53, 83, 71, 44, 59, 71, 47, 65, 68, 41, 41, 74, 47, 35, 32, 77, 53, 35, 41, 47, 41, 26, 32, 35, 41, 32, 44]"
189,70,20,1,15,15,2023-05-06T00:27:16.6276326+03:00,"[53, 44, 44, 29, 47, 41, 32, 35, 47, 26, 38, 32, 41, 38, 44, 56, 44, 50, 59, 50, 50, 32, 101, 56, 83, 128, 68, 65, 74, 104, 116, 98, 149, 56, 149, 83, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 59, 149, 104, 107, 149, 86, 68, 35, 47, 77, 59, 47, 80, 41, 44, 56, 80, 47, 77, 53, 53, 86, 65, 35, 29, 50, 65, 32, 32, 29, 47, 41, 44, 38, 38, 47, 29, 32, 38, 38]"
189,70,20,1,15,15,2023-05-06T00:27:27.3896549+03:00,"[50, 38, 59, 38, 65, 53, 62, 50, 47, 47, 56, 44, 38, 53, 59, 53, 59, 62, 29, 56, 59, 68, 92, 125, 95, 89, 77, 62, 86, 35, 83, 89, 149, 149, 149, 149, 83, 122, 131, 149, 149, 149, 134, 149, 149, 146, 149, 149, 149, 122, 113, 53, 77, 149, 59, 92, 53, 44, 86, 80, 56, 65, 59, 77, 50, 62, 68, 29, 47, 41, 80, 38, 77, 38, 50, 47, 35, 35, 41, 38, 56, 35, 59, 47, 32, 41, 59, 53, 38, 26, 41, 38, 77, 29, 44, 26, 41, 71, 53, 38, 38]"
189,70,20,1,15,15,2023-05-06T00:27:31.6852422+03:00,"[62, 35, 41, 56, 38, 47, 50, 74, 41, 41, 44, 47, 56, 65, 41, 29, 59, 32, 44, 41, 32, 44, 38, 56, 47, 47, 47, 50, 56, 50, 41, 68, 53, 53, 95, 86, 92, 65, 62, 146, 149, 92, 149, 149, 149, 149, 149, 137, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 89, 86, 86, 56, 47, 47, 47, 77, 44, 44, 71, 47, 47, 41, 47, 44, 53, 71, 41, 41, 59, 59, 41, 38, 47, 56, 41, 35, 53, 50, 65, 65, 35, 35, 89, 50, 44, 59]"
189,70,20,1,15,15,2023-05-06T00:27:36.9403068+03:00,"[50, 62, 71, 50, 65, 62, 68, 107, 44, 29, 92, 68, 35, 38, 65, 44, 80, 41, 53, 62, 80, 80, 65, 62, 47, 113, 137, 110, 149, 143, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 137, 41, 50, 71, 77, 44, 50, 89, 62, 47, 65, 77, 62, 83, 68, 38, 50, 71, 47, 44, 41, 38, 53, 41, 56, 44, 35, 38, 35, 44, 38, 38, 29, 35, 41, 26, 32, 47, 41, 29, 32, 47, 38, 35, 32]"
189,70,20,1,15,15,2023-05-06T00:27:41.1396255+03:00,"[74, 50, 32, 62, 74, 29, 101, 32, 44, 41, 38, 59, 62, 32, 62, 68, 38, 35, 80, 83, 50, 62, 74, 68, 107, 77, 137, 83, 119, 149, 149, 50, 131, 149, 149, 149, 143, 149, 119, 149, 116, 131, 149, 149, 149, 149, 149, 149, 116, 149, 149, 149, 71, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 116, 101, 107, 56, 41, 38, 32, 62, 41, 50, 38, 44, 65, 50, 50, 47, 47, 35, 38, 38, 35, 32, 47, 35, 53, 41, 38, 23, 29, 29, 41, 35, 38, 35, 32, 38, 53]"
189,70,20,1,15,15,2023-05-06T00:27:45.1702894+03:00,"[41, 56, 59, 71, 41, 74, 41, 71, 113, 62, 65, 65, 128, 56, 65, 119, 65, 68, 131, 149, 149, 98, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 104, 149, 143, 95, 71, 74, 68, 80, 86, 38, 38, 44, 44, 77, 44, 32, 41, 35, 38, 44, 26, 38, 32, 35, 35, 38, 38, 41, 26, 38, 44, 47, 50]"
189,70,20,1,15,15,2023-05-06T00:27:50.1447134+03:00,"[71, 44, 65, 59, 32, 41, 56, 77, 98, 62, 71, 86, 80, 59, 50, 50, 68, 80, 65, 95, 86, 137, 149, 149, 146, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 125, 149, 149, 149, 110, 53, 65, 38, 56, 80, 62, 50, 107, 62, 38, 38, 80, 44, 38, 38, 35, 62, 56, 38, 32, 29, 29, 41, 38, 35, 26, 38, 44, 29, 35, 41]"
189,70,20,1,15,15,2023-05-06T00:27:53.9797973+03:00,"[32, 35, 32, 44, 47, 23, 35, 56, 35, 38, 29, 44, 41, 38, 38, 29, 32, 59, 44, 74, 56, 68, 80, 71, 77, 62, 116, 62, 101, 92, 149, 83, 149, 149, 149, 149, 143, 149, 149, 71, 149, 149, 62, 149, 107, 149, 83, 143, 122, 83, 41, 98, 50, 62, 53, 59, 50, 56, 89, 47, 59, 83, 62, 53, 53, 62, 47, 38, 35, 47, 35, 32, 35, 35, 47, 32, 26, 35, 35, 29, 32, 53, 41, 29, 32, 35, 38]"
189,70,20,1,15,17,2023-05-06T00:28:07.7500747+03:00,"[44, 41, 47, 56, 89, 71, 149, 68, 53, 53, 44, 41, 53, 53, 56, 38, 86, 74, 89, 62, 80, 89, 149, 80, 101, 149, 149, 125, 149, 104, 107, 65, 149, 110, 149, 113, 122, 101, 149, 143, 95, 80, 107, 149, 50, 149, 47, 74, 101, 47, 56, 137, 74, 44, 44, 83, 47, 50, 35, 50, 35, 29, 59, 50, 32, 32, 53, 38, 56, 53, 41, 35, 32, 41, 26, 32, 41, 26, 32, 35, 35, 44, 38, 50, 35, 44, 38, 38, 35, 32, 35, 32, 41, 41, 41, 26, 41]"
189,70,20,1,15,17,2023-05-06T00:28:11.9097876+03:00,"[47, 56, 29, 35, 35, 68, 38, 35, 53, 47, 29, 59, 71, 98, 77, 68, 50, 119, 77, 47, 74, 59, 71, 149, 59, 110, 71, 71, 86, 101, 74, 104, 149, 149, 149, 149, 125, 149, 149, 149, 149, 149, 149, 116, 149, 149, 149, 149, 71, 149, 149, 149, 149, 86, 80, 137, 149, 128, 71, 38, 32, 29, 44, 38, 65, 32, 41, 32, 50, 35, 35, 32, 35, 35, 38, 50, 26, 44, 38, 38, 32, 32, 29, 32, 32, 32, 38, 29, 41, 35, 47, 44, 47, 32, 44, 38, 68, 35, 38, 41]"
189,70,20,1,15,17,2023-05-06T00:28:15.4359974+03:00,"[59, 32, 50, 53, 71, 104, 101, 80, 110, 41, 95, 71, 146, 59, 98, 101, 59, 101, 53, 125, 65, 80, 119, 86, 122, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 137, 140, 128, 95, 41, 47, 95, 68, 41, 35, 32, 65, 59, 50, 44, 38, 38, 44, 32, 44, 35, 32, 38, 32, 29, 35, 32, 41, 35, 38, 35, 38, 41, 32, 32, 35, 44, 41, 38, 41]"
189,70,20,1,15,17,2023-05-06T00:28:19.6217352+03:00,"[35, 32, 35, 56, 44, 26, 50, 53, 29, 29, 47, 38, 38, 50, 38, 71, 38, 32, 35, 62, 47, 53, 71, 38, 50, 44, 41, 44, 77, 74, 59, 59, 59, 98, 95, 107, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 116, 149, 62, 119, 113, 137, 47, 56, 38, 65, 47, 35, 32, 62, 38, 32, 35, 41, 29, 38, 29, 35, 50, 35, 41, 38, 41, 26, 35, 35, 35, 50, 41]"
189,70,20,1,15,17,2023-05-06T00:28:23.9217854+03:00,"[41, 32, 50, 32, 41, 38, 41, 32, 35, 29, 38, 35, 53, 107, 104, 107, 71, 83, 104, 89, 98, 98, 113, 89, 95, 83, 98, 104, 149, 149, 149, 149, 149, 149, 149, 125, 149, 149, 149, 149, 131, 140, 149, 125, 134, 38, 131, 74, 128, 95, 149, 83, 77, 41, 47, 32, 47, 44, 35, 35, 41, 35, 35, 38, 35, 32, 32, 32, 32, 44, 41, 59, 35, 38, 29, 35, 38, 38, 44, 38, 35]"
189,70,20,1,15,17,2023-05-06T00:28:28.026748+03:00,"[59, 44, 47, 59, 35, 35, 44, 38, 50, 44, 80, 41, 44, 83, 38, 35, 29, 101, 128, 59, 56, 113, 149, 143, 149, 149, 149, 149, 149, 149, 149, 146, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 143, 149, 140, 149, 149, 92, 50, 65, 44, 122, 35, 74, 38, 68, 80, 53, 56, 29, 29, 44, 35, 32, 35, 29, 32, 29, 35, 35, 35, 38, 32, 50, 38, 35, 44, 32, 41, 50, 35, 26, 32, 32]"
189,70,20,1,15,17,2023-05-06T00:28:31.7218261+03:00,"[53, 104, 68, 143, 56, 50, 62, 44, 53, 56, 41, 116, 68, 71, 68, 113, 59, 128, 149, 113, 149, 149, 149, 149, 149, 104, 149, 107, 149, 149, 134, 149, 149, 110, 149, 149, 149, 149, 149, 149, 92, 107, 134, 119, 122, 44, 92, 77, 56, 35, 35, 35, 35, 59, 41, 32, 26, 68, 23, 38, 29, 53, 38, 41, 41, 29, 32, 32, 35, 50, 29, 35, 38, 32, 41, 41, 47, 41, 38, 29]"
189,70,20,1,15,17,2023-05-06T00:28:35.5629868+03:00,"[50, 56, 56, 50, 44, 38, 68, 32, 47, 38, 68, 44, 47, 47, 38, 95, 41, 110, 68, 44, 113, 56, 83, 59, 146, 71, 140, 149, 146, 149, 122, 131, 149, 149, 86, 149, 149, 134, 146, 143, 149, 74, 116, 149, 53, 113, 35, 77, 89, 23, 38, 56, 68, 32, 32, 29, 62, 65, 29, 38, 35, 35, 29, 41, 44, 35, 29, 35, 29, 38, 29, 35, 35, 44, 23, 26, 44, 44, 44, 38]"
189,70,20,1,15,17,2023-05-06T00:28:39.0884628+03:00,"[53, 38, 26, 38, 47, 47, 59, 62, 50, 65, 44, 50, 44, 44, 62, 74, 47, 104, 56, 80, 104, 77, 95, 59, 146, 143, 77, 95, 77, 140, 65, 98, 125, 107, 116, 65, 47, 77, 41, 86, 74, 41, 83, 119, 47, 50, 41, 77, 47, 47, 29, 41, 38, 41, 47, 38, 41, 53, 35, 44, 32, 35, 38, 35, 29, 32, 35, 29, 35, 41, 32, 32, 41, 35, 29]"
189,70,20,1,15,17,2023-05-06T00:28:42.6903846+03:00,"[47, 41, 38, 56, 41, 50, 38, 74, 38, 53, 77, 47, 50, 77, 74, 65, 68, 137, 65, 62, 110, 125, 125, 149, 113, 131, 146, 128, 149, 146, 149, 149, 125, 149, 149, 149, 134, 149, 74, 92, 110, 110, 86, 62, 26, 92, 35, 32, 38, 32, 41, 35, 47, 44, 44, 38, 65, 32, 29, 35, 29, 38, 35, 44, 32, 35, 32, 32, 35, 38, 32, 29, 32, 29, 35]"
189,70,20,1,15,17,2023-05-06T00:28:46.2849879+03:00,"[35, 41, 47, 32, 38, 38, 53, 47, 44, 41, 47, 32, 71, 62, 56, 47, 77, 110, 62, 104, 134, 146, 104, 125, 149, 116, 101, 149, 149, 149, 149, 149, 149, 116, 149, 149, 149, 149, 128, 116, 113, 50, 71, 98, 41, 38, 41, 38, 32, 56, 35, 50, 41, 47, 62, 53, 44, 47, 32, 32, 41, 41, 32, 32, 44, 38, 38, 47, 32, 44, 32, 62]"
189,70,20,1,15,17,2023-05-06T00:28:51.8305478+03:00,"[53, 53, 53, 65, 47, 62, 53, 29, 53, 41, 50, 68, 134, 59, 113, 149, 44, 98, 122, 77, 140, 128, 125, 149, 149, 149, 146, 149, 149, 134, 149, 149, 137, 149, 149, 134, 149, 149, 149, 140, 149, 149, 149, 116, 149, 80, 95, 119, 44, 41, 38, 47, 38, 47, 38, 41, 53, 29, 38, 35, 20, 32, 38, 38, 32, 32, 29, 41, 44, 50, 32, 23, 32, 35, 44, 44, 53, 26]"
189,70,20,1,15,17,2023-05-06T00:28:55.502586+03:00,"[68, 44, 53, 65, 74, 47, 68, 62, 59, 44, 83, 92, 44, 71, 104, 74, 104, 119, 56, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 107, 149, 98, 74, 149, 44, 83, 71, 32, 56, 86, 68, 41, 56, 35, 32, 35, 44, 35, 32, 38, 26, 35, 29, 29, 35, 38, 44, 35, 29, 47, 53, 29]"
189,70,20,1,15,17,2023-05-06T00:28:59.7180172+03:00,"[38, 29, 29, 35, 23, 50, 50, 44, 32, 26, 44, 38, 32, 29, 41, 35, 44, 35, 41, 35, 44, 38, 68, 89, 116, 119, 38, 62, 83, 59, 38, 38, 59, 59, 59, 65, 110, 80, 101, 149, 113, 116, 146, 149, 149, 128, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 95, 149, 149, 71, 146, 53, 65, 92, 83, 47, 50, 83, 62, 71, 95, 50, 41, 41, 62, 35, 29, 44, 29, 35, 38, 62, 59, 35, 23, 41, 35, 29, 26, 32, 35, 35, 32, 35, 32, 44, 29, 35]"
189,70,20,1,15,17,2023-05-06T00:29:03.8292956+03:00,"[59, 41, 47, 68, 53, 29, 59, 95, 32, 107, 68, 80, 149, 149, 128, 65, 119, 41, 137, 107, 122, 131, 107, 146, 134, 149, 149, 149, 113, 131, 140, 134, 149, 92, 62, 113, 101, 50, 68, 68, 35, 32, 29, 35, 32, 65, 44, 50, 44, 35, 32, 38, 41, 41, 44, 44, 29, 35, 41, 32, 29, 44, 41, 35, 44, 41, 29, 47, 41, 32, 35, 38]"
189,70,20,1,15,17,2023-05-06T00:29:08.3791121+03:00,"[29, 32, 41, 35, 29, 38, 44, 35, 29, 53, 47, 32, 29, 35, 50, 65, 47, 44, 59, 56, 50, 47, 29, 56, 47, 41, 53, 38, 29, 50, 95, 44, 38, 77, 68, 59, 74, 77, 80, 125, 131, 107, 140, 146, 149, 149, 149, 149, 149, 134, 149, 149, 149, 149, 122, 149, 149, 92, 95, 149, 56, 41, 35, 95, 38, 29, 35, 83, 59, 62, 53, 62, 41, 38, 53, 50, 44, 47, 32, 35, 35, 68, 35, 35, 41, 32, 32, 32, 35, 35, 29, 35, 35, 29, 47, 32, 29]"
189,70,20,1,15,17,2023-05-06T00:29:12.5747283+03:00,"[32, 44, 35, 20, 32, 35, 23, 35, 38, 38, 35, 44, 38, 44, 35, 38, 44, 47, 41, 47, 47, 62, 47, 59, 110, 56, 53, 95, 137, 92, 149, 149, 149, 143, 149, 149, 149, 149, 149, 149, 149, 149, 149, 149, 146, 149, 128, 113, 56, 89, 32, 119, 77, 80, 113, 59, 62, 62, 44, 35, 71, 44, 44, 92, 41, 47, 29, 44, 38, 53, 29, 44, 50, 26, 29, 26, 32, 44, 29, 35, 32, 29, 41, 41]"
189,70,20,1,15,17,2023-05-06T00:29:19.4768585+03:00,"[77, 56, 50, 62, 53, 77, 74, 107, 80, 122, 59, 35, 83, 50, 71, 86, 68, 101, 143, 149, 149, 149, 101, 122, 110, 119, 128, 149, 149, 149, 149, 134, 149, 134, 113, 98, 134, 98, 110, 74, 44, 107, 74, 77, 47, 29, 62, 32, 29, 44, 59, 44, 35, 44, 41, 32, 41, 32, 44, 41, 26, 29, 32, 41, 44, 35, 29, 35, 29, 29, 32, 41]"
